,Sentiment,Sentiment Num,Multi,Text,Text-original,Text_with_fullstop,Polarities Found,Polarity Count,Sarcasm?,Adversative Polarity,Adversative Present?,Polarity Count-after Adversative,Emoji Score,Polarity Count-multi
1266,Negative,-1,-2,a bit of an unwieldy mess .,  A  bit   of   an   unwieldy  mess  .,a bit of an unwieldy mess .,"[0, 0, 0, 0, -1, -1, 0]",-1,0,-1,0,-1,0,-1
1267,Negative,-1,-2,"with a story as bizarre and mysterious as this , you do not want to be worrying about whether the ineffectual broomfield is going to have the courage to knock 2 on that door ."," With      a  story   as  bizarre  and   mysterious   as  this   ,   you     do  n't   want   to   be    worrying  about   whether    the   ineffectual  Broomfield   is   going   to   have   the   courage to  knock  (2 on   that  door  .","with a story as bizarre and mysterious as this , you do not want to be worrying about whether the ineffectual broomfield is going to have the courage to knock 2 on that door .","[0, 0, 0, 0, (-1, -7), 0, -1, 0, 0, 0, 0, 0, 11, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
1268,Negative,-1,-2,"the filmmakers juggle and juxtapose three story lines but fail to come up with one cogent point , unless it is that life stinks , especially for sensitive married women who really love other women ."," The  filmmakers        juggle  and  juxtapose   three   story  lines  but   fail   to    come  up    with     one   cogent  point  ,   unless   it   's   that   life  stinks   ,   especially   for   sensitive  married  women   who   really   love   other  women  .","the filmmakers juggle and juxtapose three story lines but fail to come up with one cogent point , unless it is that life stinks , especially for sensitive married women who really love other women .","[0, 0, 0, 0, 0, 0, 0, 0, 8, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0]",-1,-1,-1,1,-1,0,-2
1269,Negative,-1,-2,"the movie feels like it is going to be great , and it carries on feeling that way for a long-time , but takeoff just never happens .","        The  movie   feels   like   it   's   going   to   be  great  ,  and   it   carries   on   feeling    that  way   for   a   long  time  ,  but    takeoff  just   never  happens  .","the movie feels like it is going to be great , and it carries on feeling that way for a long-time , but takeoff just never happens .","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 8, 0, 0, 11, 0, 0]",-1,-1,0,1,0,0,0
1270,Negative,-1,-2,"a gimmick in search of a movie  how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics 2 be damned .","     A  gimmick   in   search   of     a  movie  :   how   to      get  Carvey   into   as   many   silly  costumes  and   deliver   as   many   silly  voices   as  possible  ,    plot  mechanics (2  be damned  .","a gimmick in search of a movie  how to get carvey into as many silly costumes and deliver as many silly voices as possible , plot mechanics 2 be damned .","[0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0]",-1,0,-1,0,-1,0,-1
1271,Negative,-1,-2, . . . the last time i saw a theater full of people constantly checking their watches was during my sats .,...     the   last  time   I   saw    a  theater   full   of   people   constantly   checking   their  watches    was   during   my  SATs  ., . . . the last time i saw a theater full of people constantly checking their watches was during my sats .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-2
1272,Negative,-1,-2, . . . fifty minutes of tedious adolescent melodramatics followed by thirty-five minutes of inflated nonsense .,...     fifty  minutes   of   tedious   adolescent  melodramatics    followed   by    thirty-five  minutes   of   inflated  nonsense  ., . . . fifty minutes of tedious adolescent melodramatics followed by thirty-five minutes of inflated nonsense .,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0]",-1,0,-1,0,-1,0,-1
1273,Neutral,0,0, . . . lacks the punch and verve needed to make this genre soar .,...    lacks    the    punch  and  verve   needed   to   make    this  genre  soar  ., . . . lacks the punch and verve needed to make this genre soar .,"[0, 0, 0, -1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
1274,Negative,-1,-2,"it is often faintly amusing , but the problems of the characters never become important to us , and the story never takes hold .","    It    's  often   faintly  amusing  ,  but        the  problems   of   the  characters   never   become   important   to  us  ,  and    the  story   never   takes  hold  .","it is often faintly amusing , but the problems of the characters never become important to us , and the story never takes hold .","[0, 0, 0, 0, 1, 0, 8, 0, -1, 0, 0, 0, 11, 0, 1, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0]",-1,-1,-1,1,-1,0,-1
1275,Neutral,0,0,"it is tough , astringent , darkly funny and . . . well , it is also-generic , untidy , condescending and mild of impact rather than stunning .","   It    's   tough   ,   astringent   ,   darkly  funny  and  ...   well   ,   it     's  also   generic   ,   untidy   ,    condescending  and  mild   of    impact   rather  than  stunning  .","it is tough , astringent , darkly funny and . . . well , it is also-generic , untidy , condescending and mild of impact rather than stunning .","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0]",-1,-1,1,0,-1,0,-2
1276,Neutral,0,0,largely a for-fans artifact .,Largely    a   for-fans  artifact  .,largely a for-fans artifact .,"[0, 0, 0, 0, 0]",0,0,0,0,0,0,0
1277,Negative,-1,-2,"there is no denying the elaborateness of the artist is conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity .","    There   's   no   denying       the  elaborateness   of    the   artist  's  conceptions  ,  nor   his   ability   to    depict  them   with   outrageous  elan  ,  but   really    the   whole  series  is   so  much     pretentious  nonsense  ,   lavishly   praised   by   those   who    equate  obscurity   with  profundity  .","there is no denying the elaborateness of the artist is conceptions , nor his ability to depict them with outrageous elan , but really the whole series is so much pretentious nonsense , lavishly praised by those who equate obscurity with profundity .","[0, 0, 11, -1, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, -1, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 1, 1, 0, 0, 0, 0, -1, 0, 0, 0]",-1,-1,-1,1,-1,0,-2
1278,Negative,-1,-2,characters wander into predictably treacherous situations even though they should know better .,Characters     wander   into    predictably  treacherous  situations   even   though   they   should   know  better  .,characters wander into predictably treacherous situations even though they should know better .,"[0, 0, 0, 0, -1, 0, -8, 0, 0, 0, 1, 0]",-1,-1,-1,1,-1,0,-2
1279,Negative,-1,-2,there is plenty of style in guillermo del toro is sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply ca nt 2 sustain 2 more than 90 minutes .,There    's      plenty   of   style   in     Guillermo   Del   Toro  's  sequel   to   the  1998  hit  but   why    do  we    need   117  minutes   to   tell    a  tale   that   simply    ca  nt  (2 sustain  (2  more   than  90  minutes  .,there is plenty of style in guillermo del toro is sequel to the 1998 hit but why do we need 117 minutes to tell a tale that simply ca nt 2 sustain 2 more than 90 minutes .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,0,1,0,0,0
1280,Negative,-1,-2,"-lrb- i -rrb- f you have been to more than one indie flick in your life , chances are you have already seen this kind of thing .","  -LRB-   I  -RRB-    f   you   've    been   to    more   than  one   indie  flick   in   your  life   ,   chances   are  you     've  already   seen    this  kind   of  thing  .","-lrb- i -rrb- f you have been to more than one indie flick in your life , chances are you have already seen this kind of thing .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,2
1281,Negative,-1,-1,no reason for anyone to invest their hard-earned bucks into a movie which obviously did not invest much into itself either .,   No  reason   for  anyone   to    invest   their   hard-earned  bucks   into    a  movie   which   obviously    did  n't    invest   much   into  itself  either  .,no reason for anyone to invest their hard-earned bucks into a movie which obviously did not invest much into itself either .,"[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
1282,Negative,-1,-2,"a strong first quarter , slightly less so second quarter , and average second half .","   A   strong   first  quarter  ,       slightly  less    so  second  quarter  ,  and   average   second  half  .","a strong first quarter , slightly less so second quarter , and average second half .","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
1283,Negative,-1,-1,"a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater ."," A       boring  ,   wincingly  cute  and   nauseatingly   politically  correct  cartoon    guaranteed   to    drive  anyone   much   over    age  4   screaming   from   the  theater  .","a boring , wincingly cute and nauseatingly politically correct cartoon guaranteed to drive anyone much over age 4 screaming from the theater .","[0, (-1, -7), 0, 0, 1, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-2
1284,Negative,-1,-2,"the vampire thriller blade ii starts off as a wild hoot and then sucks the blood out of its fun -- toward the end , you can feel yourveins 1 cringing from the workout .","   The   vampire  thriller    Blade  II      starts  off   as   a   wild  hoot  and   then    sucks   the  blood  out   of   its  fun    --   toward   the  end   ,   you    can    feel   yourveins (1  cringing   from   the  workout  .","the vampire thriller blade ii starts off as a wild hoot and then sucks the blood out of its fun -- toward the end , you can feel yourveins 1 cringing from the workout .","[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
1285,Negative,-1,-2,"when the first few villians are introduced as `` spider  and `` snake  you know you are in for a real winner , creativity at its peak ."," When    the   first   few  villians   are   introduced   as   ``   Spider   ''   and   ``   Snake  ''   you    know   you   're   in   for     a   real  winner  ,   creativity   at   its  peak .","when the first few villians are introduced as `` spider  and `` snake  you know you are in for a real winner , creativity at its peak .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",1,0,1,0,1,0,1
1286,Negative,-1,-2,an afterschool special without the courage of its convictions ., An  Afterschool    Special   without    the  courage   of   its  convictions  .,an afterschool special without the courage of its convictions .,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",1,0,1,0,1,0,1
1287,Neutral,0,0,"the final result makes for adequate entertainment , i suppose , but anyone who has seen chicago on stage will leave the theater feeling they have watched nothing but a pale imitation of the real deal .","     The   final  result   makes   for   adequate  entertainment   ,    I  suppose  ,  but    anyone   who   has   seen   Chicago   on  stage   will   leave    the   theater  feeling   they   've   watched nothing  but    a   pale  imitation   of   the   real  deal  .","the final result makes for adequate entertainment , i suppose , but anyone who has seen chicago on stage will leave the theater feeling they have watched nothing but a pale imitation of the real deal .","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",-1,-1,-1,1,-1,0,-2
1288,Negative,-1,-2,"-lrb- director -rrb- byler may yet have a great movie in him , but charlotte sometimes is only half of one .","     -LRB-   Director   -RRB-  Byler    may  yet   have    a   great  movie   in  him  ,  but   Charlotte   Sometimes   is    only  half   of  one  .","-lrb- director -rrb- byler may yet have a great movie in him , but charlotte sometimes is only half of one .","[0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,1,1,0,2
1289,Negative,-1,-2,so few movies explore religion that it is disappointing to see one reduce it to an idea that fits in a sampler .,So    few  movies     explore  religion   that   it   's   disappointing   to   see   one    reduce  it   to    an  idea   that   fits   in   a  sampler  .,so few movies explore religion that it is disappointing to see one reduce it to an idea that fits in a sampler .,"[0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-2
1290,Neutral,0,0,"it is also clear from the start that the transporter is running purely on adrenaline , and once the initial high wears off , the film is shortcomings start to shine through .","    It     's  also   clear   from   the  start   that    The  Transporter   is   running   purely   on  adrenaline  ,  and    once    the   initial  high   wears  off   ,     the   film  's  shortcomings start  to   shine  through  .","it is also clear from the start that the transporter is running purely on adrenaline , and once the initial high wears off , the film is shortcomings start to shine through .","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0]",-1,-1,1,0,-1,0,-2
1291,Negative,-1,-2,watching it is rather like viewing a long soap opera in which only the first episode was any good ., Watching  it    is   rather   like   viewing    a   long   soap  opera    in  which    only   the   first  episode   was   any  good  .,watching it is rather like viewing a long soap opera in which only the first episode was any good .,"[0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",-1,-1,1,0,-1,0,-2
1292,Neutral,0,0,"it is fun , but a psychological mess , with austin powers bumping his head on the way out of the closet .","It       's  fun  ,  but     a   psychological  mess  ,   with    Austin  Powers    bumping   his  head   on    the  way   out   of   the  closet  .","it is fun , but a psychological mess , with austin powers bumping his head on the way out of the closet .","[0, 0, 1, 0, 8, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,1,-1,0,-1
1293,Negative,-1,-2,"there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at-least fascinating subject .","    There   are   touching   moments   in  Etoiles  ,  but    for   the   most  part   this   is    a   dull   ,   dour  documentary   on   what   ought   to   be   a     joyful  or    at  least fascinating  subject  .","there are touching moments in etoiles , but for the most part this is a dull , dour documentary on what ought to be a joyful or at-least fascinating subject .","[0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",-1,-1,1,1,1,0,2
1294,Negative,-1,-2,could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ?,   Could   the   whole  plan  here   have   been   to   produce   something   that   makes    Fatal  Attraction    look   like   a  classic   by  comparison  ?,could the whole plan here have been to produce something that makes fatal attraction look like a classic by comparison ?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (-1, -7), 1, 0, 1, 0, 1, 0, 0, 0]",-1,0,1,0,-1,0,-2
