,Sentiment,Sentiment Num,Multi,Text,Text-original,Text_with_fullstop,Polarities Found,Polarity Count,Sarcasm?,Adversative Polarity,Adversative Present?,Polarity Count-after Adversative,Emoji Score,Polarity Count-multi
3197,Negative,-1,-2,"medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt .","    Medem   may   have     disrobed   most   of   the  cast  ,   leaving    their  bodies  exposed  ,  but    the  plot   remains   as   guarded   as    a  virgin   with   a   chastity  belt  .","medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,1,-1,0,-2
3198,Positive,1,1,that is why sex and lucia is so alluring .,That    's   why     Sex  and  Lucia   is   so  alluring  .,that is why sex and lucia is so alluring .,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,1,0,1,0,2
3199,Positive,1,1,"an elegant work , food of love is as consistently engaging as it is revealing .","   An   elegant  work  ,   Food   of  Love     is   as  consistently   engaging   as   it   is  revealing  .","an elegant work , food of love is as consistently engaging as it is revealing .","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1
3200,Positive,1,1,"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching ."," Although   largely      a   heavy-handed  indictment   of   parental  failings  and      the  indifference   of   Spanish   social  workers  and    legal  system   towards   child  abuse   ,    the  film    retains   ambiguities   that  make  it    well  worth  watching  .","although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching .","[-8, 0, 0, -1, -1, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 1, 1, 0, 0]",-1,-1,0,1,0,0,0
3201,Neutral,0,0,a behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that is made a difference to nyc inner-city youth ., A   behind   the  scenes    look   at      the    training  and  dedication   that   goes   into   becoming   a   world-class  fencer  and    the  champion   that   's    made   a  difference   to   NYC   inner-city  youth.,a behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that is made a difference to nyc inner-city youth .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1
3202,Neutral,0,0,"a brain twister , less a movie-movie than a funny and weird meditation on hollywood , success , artistic integrity and intellectual bankruptcy ."," A   brain  twister   ,    less    a  movie-movie   than    a     funny  and  weird  meditation   on        Hollywood  ,  success  ,   artistic  integrity  and   intellectual  bankruptcy  .","a brain twister , less a movie-movie than a funny and weird meditation on hollywood , success , artistic integrity and intellectual bankruptcy .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0]",-1,-1,-1,0,-1,0,-1
3203,Positive,1,1,"a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","  A   powerful   ,   inflammatory  film   about      religion   that   dares   to   question   an   ancient  faith  ,  and    about  hatred   that   offers   no    easy   ,  comfortable  resolution  .","a powerful , inflammatory film about religion that dares to question an ancient faith , and about hatred that offers no easy , comfortable resolution .","[0, 1, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 1, 11, 1, 0, 1, 0, 0]",-1,-1,-1,0,-1,0,-1
3204,Positive,1,1,"in its own floundering way , it gets to you ."," In   its   own   floundering  way   ,   it    gets   to  you  .","in its own floundering way , it gets to you .","[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
3205,Neutral,0,0,just like igby .,Just    like  Igby  .,just like igby .,"[0, 1, 0, 0]",1,0,1,0,1,0,1
3206,Positive,1,1,"return to never land may be another shameless attempt by disney to rake in dough from baby boomer families , but it is not half-bad .","     Return   to   Never  Land   may    be    another   shameless  attempt   by  Disney   to   rake   in   dough   from   baby   boomer  families  ,  but   it    's  not  half-bad  .","return to never land may be another shameless attempt by disney to rake in dough from baby boomer families , but it is not half-bad .","[0, 0, 11, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 11, 0, 0]",-1,0,0,1,0,0,0
3207,Positive,1,1,wise and deadpan humorous .,  Wise  and  deadpan   humorous  .,wise and deadpan humorous .,"[1, 0, 0, 1, 0]",1,0,1,0,1,0,1
3208,Positive,1,1,god bless crudup and his aversion to taking the easy hollywood road and cashing in on his movie-star gorgeousness .,   God   bless  Crudup  and    his  aversion   to     taking   the   easy   Hollywood  road  and    cashing  in   on   his  movie-star   gorgeousness  .,god bless crudup and his aversion to taking the easy hollywood road and cashing in on his movie-star gorgeousness .,"[0, 1, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",-1,-1,1,0,-1,0,-1
3209,Neutral,0,0,"if signs is a good film , and it is , the essence of a great one is in there somewhere ."," If      Signs   is   a   good  film  ,  and   it  is   ,     the  essence   of   a   great  one     is   in  there  somewhere  .","if signs is a good film , and it is , the essence of a great one is in there somewhere .","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
3210,Neutral,0,0,veterans of the dating wars will smirk uneasily at the film is nightmare versions of everyday sex-in-the-city misadventures ., Veterans   of   the   dating  wars    will    smirk  uneasily   at     the   film  's   nightmare  versions   of   everyday   sex-in-the-city  misadventures  .,veterans of the dating wars will smirk uneasily at the film is nightmare versions of everyday sex-in-the-city misadventures .,"[0, 0, 0, 0, -1, 0, -1, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
3211,Positive,1,1,schrader examines crane is decline with unblinking candor .,Schrader    examines     Crane  's  decline   with   unblinking  candor  .,schrader examines crane is decline with unblinking candor .,"[0, 0, 0, 0, -1, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
3212,Positive,1,1,"you can watch , giggle and get an adrenaline boost without feeling like you have completely lowered your entertainment standards .","You    can        watch  ,  giggle  and  get   an   adrenaline  boost   without   feeling   like   you    've  completely   lowered   your   entertainment  standards  .","you can watch , giggle and get an adrenaline boost without feeling like you have completely lowered your entertainment standards .","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",1,0,1,0,1,0,2
3213,Positive,1,1,it thankfully goes easy on the reel\/real world dichotomy that -lrb- jaglom -rrb- pursued with such enervating determination in venice\/venice .,It   thankfully     goes   easy   on   the   reel\/real   world  dichotomy   that   -LRB-   Jaglom   -RRB-   pursued   with    such   enervating  determination   in  Venice\/Venice  .,it thankfully goes easy on the reel\/real world dichotomy that -lrb- jaglom -rrb- pursued with such enervating determination in venice\/venice .,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,1
3214,Positive,1,1,"this rich , bittersweet israeli documentary , about the life of song-and-dance-man pasach ` ke burstein and his family , transcends ethnic lines .","    This   rich   ,   bittersweet   Israeli  documentary  ,    about   the  life   of     song-and-dance-man   Pasach   `   ke  Burstein  and   his  family  ,    transcends   ethnic  lines  .","this rich , bittersweet israeli documentary , about the life of song-and-dance-man pasach ` ke burstein and his family , transcends ethnic lines .","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1
3215,Neutral,0,0,"sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do .","Sensitively        examines    general  issues   of    race  and  justice   among   the  poor  ,  and   specifically      raises   serious  questions   about   the   death  penalty  and   asks   what     good   the  execution of  a  mentally  challenged  woman    could  possibly  do  .","sensitively examines general issues of race and justice among the poor , and specifically raises serious questions about the death penalty and asks what good the execution of a mentally challenged woman could possibly do .","[0, 0, 0, -1, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, -1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
3216,Positive,1,2,cool gadgets and creatures keep this fresh ., Cool    gadgets  and  creatures    keep   this  fresh  .,cool gadgets and creatures keep this fresh .,"[1, 0, 0, 0, 0, 0, 1, 0]",1,0,1,0,1,0,1
3217,Neutral,0,0,"not as good as the original , but what is . . ."," Not   as   good   as   the  original    ,  but    what  is  ...","not as good as the original , but what is . . .","[11, 0, 1, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0]",-1,-1,0,1,0,0,0
3218,Positive,1,1,"presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .","Presents     a  side   of    contemporary   Chinese  life   that    many  outsiders   will   be   surprised   to  know      exists  ,  and   does   so   with    an  artistry   that   also   smacks   of  revelation .","presents a side of contemporary chinese life that many outsiders will be surprised to know exists , and does so with an artistry that also smacks of revelation .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (1, -7), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,1,0,1,0,2
3219,Positive,1,1,"-lrb- jeff is -rrb- gorgeous , fluid compositions , underlined by neil finn and edmund mcwilliams is melancholy music , are charged with metaphor , but rarely easy ,obvious or self-indulgent .","    -LRB-    Jeff  's   -RRB-  gorgeous  ,   fluid  compositions  ,     underlined   by   Neil    Finn  and  Edmund        McWilliams  's   melancholy  music   ,   are   charged   with  metaphor  ,  but   rarely   easy ,obvious or  self-indulgent  .","-lrb- jeff is -rrb- gorgeous , fluid compositions , underlined by neil finn and edmund mcwilliams is melancholy music , are charged with metaphor , but rarely easy ,obvious or self-indulgent .","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 0, 0]",-1,-1,1,1,1,0,1
3220,Positive,1,2,"engages us in constant fits of laughter , until we find ourselves surprised at how much we care about the story , and end up walking out not only satisfiedbut also somewhat touched .","       Engages  us   in    constant  fits   of  laughter  ,   until   we   find   ourselves   surprised   at    how  much   we   care   about   the  story  ,  and   end     up    walking  out   not   only satisfiedbut  also   somewhat  touched  .","engages us in constant fits of laughter , until we find ourselves surprised at how much we care about the story , and end up walking out not only satisfiedbut also somewhat touched .","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, (1, -7), 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 8, 0, 0, 1, 0]",-1,-1,1,1,1,0,2
3221,Positive,1,1,"a bilingual charmer , just like the woman who inspired it","  a   bilingual  charmer  ,   just   like    the  woman   who   inspired  it","a bilingual charmer , just like the woman who inspired it","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]",1,0,1,0,1,0,1
3222,Positive,1,2,"blisteringly rude , scarily funny , sorrowfully sympathetic to the damage it surveys , the film has in kieran culkin a pitch-perfect holden ."," Blisteringly   rude   ,       scarily  funny  ,   sorrowfully   sympathetic   to   the  damage  it  surveys   ,    the  film    has   in    Kieran  Culkin   a   pitch-perfect  Holden  .","blisteringly rude , scarily funny , sorrowfully sympathetic to the damage it surveys , the film has in kieran culkin a pitch-perfect holden .","[0, -1, 0, -1, 1, 0, -1, 1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
3223,Positive,1,1,"the fourth `` pokemon  is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world isdelicate ecological balance ."," The   fourth   ``   Pokemon  ''      is    a    diverting   --    if  predictable  --  adventure   suitable   for   a  matinee  ,   with    a  message   that    cautions  children   about   disturbing    the   world 'sdelicate ecological  balance  .","the fourth `` pokemon  is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world isdelicate ecological balance .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-1
3224,Positive,1,1,"what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream ."," What   one   is   left  with   ,    even   after    the   most   awful  acts   are  committed   ,    is    an   overwhelming  sadness   that   feels   as   if   it   has    made   its  way   into   your   very  bloodstream .","what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (-1, -7), 0, 0, 0, 0, 0, 0, (-1, -7), -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-2
3225,Neutral,0,0,-lrb- it -rrb- has the feel of a summer popcorn movie ., -LRB-   It  -RRB-    has    the  feel   of   a   summer   popcorn  movie  .,-lrb- it -rrb- has the feel of a summer popcorn movie .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
3226,Negative,-1,-2,nothing too deep or substantial .,Nothing    too    deep  or  substantial  .,nothing too deep or substantial .,"[0, -1, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-2
3227,Neutral,0,0,"explosions , jokes , and sexual innuendoes abound .","     Explosions  ,  jokes  ,  and   sexual  innuendoes   abound  .","explosions , jokes , and sexual innuendoes abound .","[0, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,1,0,1,0,1
3228,Positive,1,2,"miyazaki is nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you slightly negative about spirited away is that there isno rest period , no timeout .","        Miyazaki  's   nonstop  images   are   so  stunning  ,  and    his  imagination   so  vivid  ,   that     the   only   possible  complaint   you   could   have   about   Spirited  Away   is   that   there   isno  rest  period  ,   no  timeout  .","miyazaki is nonstop images are so stunning , and his imagination so vivid , that the only possible complaint you slightly negative about spirited away is that there isno rest period , no timeout .","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, (1, -7), 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]",-1,-1,1,0,-1,0,-2
